	epoch	accuracy	loss	data_loss	regularization_loss	learning_rate
3693	3693	0.89	0.3910829298496246	0.20361213	0.05698229598999023	0.0009981574014369474
3694	3694	0.89	0.3910559523105621	0.20361213	0.05698297500610352	0.000998156903278097
3695	3695	0.89	0.3910297675132751	0.20361213	0.056983701705932616	0.000998156405119744
3696	3696	0.89	0.3910027234554291	0.20361213	0.0569848804473877	0.0009981559069618879
3697	3697	0.89	0.3909786801338196	0.20361213	0.05698464918136597	0.0009981554088045292
3698	3698	0.89	0.3909570627212524	0.20361213	0.05698484706878662	0.0009981549106476677
3699	3699	0.89	0.3909270625114441	0.20361213	0.05698542404174805	0.0009981544124913035
3700	3700	0.89	0.3909000065326691	0.20361213	0.056987067699432375	0.0009981539143354365
3701	3701	0.89	0.3908777041435242	0.20361213	0.056987921714782716	0.0009981534161800669
3702	3702	0.89	0.3908515899181366	0.20361213	0.05698788452148438	0.0009981529180251945
3703	3703	0.89	0.3908284239768982	0.20361213	0.05698751735687256	0.000998152419870819
3704	3704	0.89	0.39080205202102664	0.20361213	0.056987729072570804	0.0009981519217169413
3705	3705	0.89	0.39077604699134827	0.20361213	0.05698678779602051	0.0009981514235635604
3706	3706	0.89	0.3907457208633423	0.20361213	0.0569843864440918	0.0009981509254106769
3707	3707	0.89	0.39071902561187744	0.20361213	0.056982188701629646	0.0009981504272582903
3708	3708	0.89	0.3906934726238251	0.20361213	0.0569817590713501	0.0009981499291064014
3709	3709	0.89	0.3906745705604553	0.20361213	0.05698267555236816	0.0009981494309550094
3710	3710	0.89	0.39064729285240174	0.20361213	0.05698373985290528	0.0009981489328041147
3711	3711	0.89	0.39061502170562745	0.20361213	0.05698428106307983	0.0009981484346537174
3712	3712	0.89	0.39058924436569215	0.20361213	0.05698538541793823	0.0009981479365038172
3713	3713	0.89	0.3905684103965759	0.20361213	0.05698732042312622	0.0009981474383544142
3714	3714	0.89	0.39054330420494077	0.20361213	0.056988768100738524	0.0009981469402055086
3715	3715	0.89	0.3905151662826538	0.20361213	0.05698915100097657	0.0009981464420571
3716	3716	0.89	0.39049309611320493	0.20361213	0.056987853050231935	0.0009981459439091886
3717	3717	0.89	0.39046943044662474	0.20361213	0.05698782062530518	0.0009981454457617747
3718	3718	0.89	0.39044438815116883	0.20361213	0.05698599433898926	0.000998144947614858
3719	3719	0.89	0.3904164924621582	0.20361213	0.0569845929145813	0.0009981444494684382
3720	3720	0.89	0.3903891167640686	0.20361213	0.05698320484161377	0.000998143951322516
3721	3721	0.89	0.39036185789108274	0.20361213	0.056982648849487304	0.0009981434531770906
3722	3722	0.89	0.3903344976902008	0.20361213	0.056983809471130374	0.0009981429550321628
3723	3723	0.89	0.39031201457977294	0.20361213	0.056982933044433595	0.0009981424568877321
3724	3724	0.89	0.3902957501411438	0.20361213	0.05698437118530274	0.0009981419587437985
3725	3725	0.89	0.390270161151886	0.20361213	0.056982802867889405	0.0009981414606003622
3726	3726	0.89	0.3902349243164063	0.20361213	0.05698362684249878	0.000998140962457423
3727	3727	0.89	0.39020109915733336	0.20361213	0.05698362731933594	0.0009981404643149812
3728	3728	0.89	0.3901763322353363	0.20361213	0.05698472881317139	0.0009981399661730366
3729	3729	0.89	0.39015120911598206	0.20361213	0.056985891342163086	0.000998139468031589
3730	3730	0.89	0.39012707686424253	0.20361213	0.056986733436584475	0.000998138969890639
3731	3731	0.89	0.39010770225524904	0.20361213	0.056988548278808594	0.000998138471750186
3732	3732	0.89	0.39007662892341616	0.20361213	0.0569873070716858	0.00099813797361023
3733	3733	0.89	0.390048219203949	0.20361213	0.05698765659332276	0.0009981374754707715
3734	3734	0.89	0.39001905179023744	0.20361213	0.05698551988601685	0.0009981369773318103
3735	3735	0.89	0.38999510431289675	0.20361213	0.05698282146453858	0.000998136479193346
3736	3736	0.89	0.38996723890304563	0.20361213	0.056980705261230474	0.0009981359810553791
3737	3737	0.89	0.38994642329216	0.20361213	0.056978814125061034	0.0009981354829179093
3738	3738	0.89	0.38992199063301086	0.20361213	0.056978938579559324	0.0009981349847809368
3739	3739	0.89	0.38989217472076415	0.20361213	0.05697961044311524	0.0009981344866444616
3740	3740	0.89	0.38986838603019713	0.20361213	0.05698255443572998	0.0009981339885084834
3741	3741	0.89	0.38984016489982604	0.20361213	0.05698347997665405	0.0009981334903730024
3742	3742	0.89	0.38981121802330015	0.20361213	0.05698445463180542	0.0009981329922380186
3743	3743	0.89	0.38978644490242004	0.20361213	0.056983642578125	0.0009981324941035323
3744	3744	0.89	0.3897583050727844	0.20361213	0.05698289108276367	0.000998131995969543
3745	3745	0.89	0.3897385687828064	0.20361213	0.056982168674469	0.0009981314978360508
3746	3746	0.89	0.3897091534137726	0.20361213	0.056980797290802	0.000998130999703056
3747	3747	0.89	0.3896829614639282	0.20361213	0.05698020553588867	0.0009981305015705584
3748	3748	0.89	0.3896676645278931	0.20361213	0.05697891569137573	0.0009981300034385577
3749	3749	0.89	0.38963667225837706	0.20361213	0.05697996091842651	0.0009981295053070546
3750	3750	0.89	0.3896126356124878	0.20361213	0.0569794979095459	0.0009981290071760485
3751	3751	0.89	0.38958888030052186	0.20361213	0.05697997188568116	0.0009981285090455395
3752	3752	0.89	0.38956074619293213	0.20361213	0.05697922611236573	0.000998128010915528
3753	3753	0.89	0.389532105922699	0.20361213	0.05697848081588745	0.0009981275127860134
3754	3754	0.89	0.3895063343048096	0.20361213	0.05697702789306641	0.000998127014656996
3755	3755	0.89	0.3894832847118378	0.20361213	0.05697683668136597	0.0009981265165284762
3756	3756	0.89	0.3894520807266235	0.20361213	0.056977491378784176	0.000998126018400453
3757	3757	0.89	0.38942665624618533	0.20361213	0.05697942543029785	0.0009981255202729275
3758	3758	0.89	0.3894063260555267	0.20361213	0.05698010587692261	0.0009981250221458991
3759	3759	0.89	0.38937959003448486	0.20361213	0.05698022174835205	0.0009981245240193678
3760	3760	0.89	0.3893536741733551	0.20361213	0.05697954845428467	0.0009981240258933335
3761	3761	0.89	0.3893279037475586	0.20361213	0.05697872257232666	0.0009981235277677965
3762	3762	0.89	0.38930276727676394	0.20361213	0.05697760677337647	0.0009981230296427568
3763	3763	0.89	0.3892736101150513	0.20361213	0.0569761061668396	0.0009981225315182141
3764	3764	0.89	0.38925039982795717	0.20361213	0.056973906517028806	0.0009981220333941689
3765	3765	0.89	0.3892244689464569	0.20361213	0.05697348642349243	0.0009981215352706208
3766	3766	0.89	0.3891993365287781	0.20361213	0.0569728217124939	0.0009981210371475698
3767	3767	0.89	0.38917444682121277	0.20361213	0.05697251892089844	0.000998120539025016
3768	3768	0.89	0.3891512453556061	0.20361213	0.056972742080688484	0.0009981200409029593
3769	3769	0.89	0.38912501335144045	0.20361213	0.056973600387573244	0.0009981195427814
3770	3770	0.89	0.3891000983715057	0.20361213	0.05697541809082031	0.0009981190446603375
3771	3771	0.89	0.38907868194580075	0.20361213	0.05697554874420166	0.0009981185465397727
3772	3772	0.89	0.3890504846572876	0.20361213	0.056975723266601566	0.0009981180484197048
3773	3773	0.89	0.3890220606327057	0.20361213	0.056973495483398445	0.000998117550300134
3774	3774	0.89	0.3889975781440735	0.20361213	0.05697270584106446	0.0009981170521810604
3775	3775	0.89	0.3889715042114258	0.20361213	0.05697106981277466	0.000998116554062484
3776	3776	0.89	0.38894571328163147	0.20361213	0.0569708194732666	0.000998116055944405
3777	3777	0.89	0.38891782689094545	0.20361213	0.05697041082382202	0.000998115557826823
3778	3778	0.89	0.38889523601531983	0.20361213	0.056970559120178225	0.0009981150597097382
3779	3779	0.89	0.38886813187599184	0.20361213	0.05697096252441406	0.0009981145615931505
3780	3780	0.89	0.38884437561035157	0.20361213	0.056971077919006345	0.00099811406347706
3781	3781	0.89	0.38882290315628054	0.20361213	0.056970169067382816	0.000998113565361467
3782	3782	0.89	0.38879163217544555	0.20361213	0.05696870040893555	0.0009981130672463707
3783	3783	0.89	0.3887686324119568	0.20361213	0.056969304084777836	0.0009981125691317717
3784	3784	0.89	0.388744509935379	0.20361213	0.05696798038482666	0.0009981120710176703
3785	3785	0.89	0.3887193009853363	0.20361213	0.0569673285484314	0.0009981115729040654
3786	3786	0.89	0.3886950538158417	0.20361213	0.05696471786499023	0.000998111074790958
3787	3787	0.89	0.3886664743423462	0.20361213	0.05696537446975708	0.000998110576678348
3788	3788	0.89	0.3886409687995911	0.20361213	0.05696579694747925	0.0009981100785662349
3789	3789	0.89	0.3886166319847107	0.20361213	0.056966434478759764	0.000998109580454619
3790	3790	0.89	0.3885902199745178	0.20361213	0.05696577167510986	0.0009981090823435004
3791	3791	0.89	0.3885695466995239	0.20361213	0.05696470832824707	0.0009981085842328788
3792	3792	0.89	0.38854294776916504	0.20361213	0.05696588516235352	0.0009981080861227543
3793	3793	0.89	0.38851890444755555	0.20361213	0.056964879035949705	0.0009981075880131274
3794	3794	0.89	0.3884919574260712	0.20361213	0.05696523094177246	0.000998107089903997
3795	3795	0.89	0.38846534609794614	0.20361213	0.0569634747505188	0.0009981065917953641
3796	3796	0.89	0.38844157791137696	0.20361213	0.056963578224182125	0.0009981060936872285
3797	3797	0.89	0.38841458559036257	0.20361213	0.056962335109710695	0.00099810559557959
3798	3798	0.89	0.3883887424468994	0.20361213	0.056961883544921876	0.0009981050974724485
3799	3799	0.89	0.3883668711185455	0.20361213	0.056960844039917	0.0009981045993658043
3800	3800	0.89	0.38834471988677977	0.20361213	0.056958868980407716	0.0009981041012596574
3801	3801	0.89	0.38832027816772463	0.20361213	0.0569592227935791	0.0009981036031540074
3802	3802	0.89	0.38829749083518983	0.20361213	0.05695875740051269	0.0009981031050488546
3803	3803	0.89	0.38827061796188356	0.20361213	0.05695969009399414	0.0009981026069441992
3804	3804	0.89	0.38824406695365904	0.20361213	0.05695802402496338	0.0009981021088400408
3805	3805	0.89	0.38821644473075867	0.20361213	0.05695722389221192	0.0009981016107363794
3806	3806	0.89	0.3881910119056702	0.20361213	0.05695625877380372	0.0009981011126332154
3807	3807	0.89	0.3881648943424225	0.20361213	0.056955860614776616	0.0009981006145305484
3808	3808	0.89	0.38813924622535706	0.20361213	0.05695661735534668	0.0009981001164283785
3809	3809	0.89	0.38811141896247864	0.20361213	0.05695710229873657	0.000998099618326706
3810	3810	0.89	0.3880887625217438	0.20361213	0.056957930088043215	0.0009980991202255306
3811	3811	0.89	0.388062703371048	0.20361213	0.05695702409744263	0.000998098622124852
3812	3812	0.89	0.3880372121334076	0.20361213	0.05695573234558106	0.0009980981240246712
3813	3813	0.89	0.38801586103439334	0.20361213	0.05695527267456055	0.000998097625924987
3814	3814	0.89	0.38798777294158937	0.20361213	0.05695323181152344	0.0009980971278258002
3815	3815	0.89	0.3879606304168701	0.20361213	0.056952076911926275	0.0009980966297271103
3816	3816	0.89	0.38794282293319704	0.20361213	0.05694970703125	0.0009980961316289178
3817	3817	0.89	0.3879161298274994	0.20361213	0.056948316097259526	0.0009980956335312225
3818	3818	0.89	0.38788898301124575	0.20361213	0.05694846820831299	0.000998095135434024
3819	3819	0.89	0.3878657314777374	0.20361213	0.05694846248626709	0.000998094637337323
3820	3820	0.89	0.38784220576286316	0.20361213	0.05694907665252686	0.0009980941392411192
3821	3821	0.89	0.38781670331954954	0.20361213	0.056948518753051756	0.0009980936411454122
3822	3822	0.89	0.38778980922698975	0.20361213	0.056948744773864746	0.0009980931430502028
3823	3823	0.89	0.38776097464561465	0.20361213	0.05694920587539673	0.0009980926449554902
3824	3824	0.89	0.3877403826713562	0.20361213	0.05694962453842163	0.0009980921468612746
3825	3825	0.89	0.3877176542282105	0.20361213	0.05694883060455322	0.0009980916487675566
3826	3826	0.89	0.3876912727355957	0.20361213	0.05694730424880982	0.0009980911506743354
3827	3827	0.89	0.38766352081298827	0.20361213	0.05694559955596924	0.0009980906525816115
3828	3828	0.89	0.38764175987243654	0.20361213	0.05694428300857544	0.0009980901544893847
3829	3829	0.89	0.3876208777427673	0.20361213	0.05694163990020752	0.000998089656397655
3830	3830	0.89	0.387594660282135	0.20361213	0.05694075441360474	0.0009980891583064224
3831	3831	0.89	0.38757077074050905	0.20361213	0.05693969345092773	0.000998088660215687
3832	3832	0.89	0.3875425729751587	0.20361213	0.05693968868255615	0.0009980881621254488
3833	3833	0.89	0.38751830291748046	0.20361213	0.056939260482788086	0.0009980876640357076
3834	3834	0.89	0.3874905540943146	0.20361213	0.05693901920318604	0.0009980871659464635
3835	3835	0.89	0.3874708619117737	0.20361213	0.05693920516967774	0.0009980866678577169
3836	3836	0.89	0.38744465470314027	0.20361213	0.05693830013275147	0.0009980861697694672
3837	3837	0.89	0.38741647005081176	0.20361213	0.056940126419067386	0.0009980856716817143
3838	3838	0.89	0.38739612030982973	0.20361213	0.05693983364105225	0.0009980851735944592
3839	3839	0.89	0.38736889767646787	0.20361213	0.056941280841827396	0.0009980846755077008
3840	3840	0.89	0.38734514665603637	0.20361213	0.05693961334228516	0.0009980841774214395
3841	3841	0.89	0.38731632232666013	0.20361213	0.056938326358795165	0.0009980836793356755
3842	3842	0.89	0.3872880337238312	0.20361213	0.05693486309051514	0.0009980831812504086
3843	3843	0.89	0.38726357674598694	0.20361213	0.05693168497085571	0.0009980826831656388
3844	3844	0.89	0.38724400687217714	0.20361213	0.05692951965332031	0.0009980821850813662
3845	3845	0.89	0.3872169260978699	0.20361213	0.05692786026000977	0.0009980816869975908
3846	3846	0.89	0.3871786057949066	0.20361213	0.05692968368530273	0.0009980811889143122
3847	3847	0.89	0.38714332365989684	0.20361213	0.05692974710464478	0.000998080690831531
3848	3848	0.89	0.3871048097610474	0.20361213	0.05693155574798584	0.0009980801927492468
3849	3849	0.89	0.38706713366508483	0.20361213	0.056932056427001956	0.0009980796946674596
3850	3850	0.89	0.38702670216560364	0.20361213	0.05693370580673218	0.00099807919658617
3851	3851	0.89	0.3869866235256195	0.20361213	0.056935708045959474	0.0009980786985053774
3852	3852	0.89	0.3869488296508789	0.20361213	0.05693787908554077	0.0009980782004250814
3853	3853	0.89	0.3869147570133209	0.20361213	0.056939241409301754	0.000998077702345283
3854	3854	0.89	0.3868827803134918	0.20361213	0.05694207382202148	0.0009980772042659817
3855	3855	0.89	0.3868533821105957	0.20361213	0.05694417667388916	0.0009980767061871772
3856	3856	0.89	0.38682917451858523	0.20361213	0.056946254730224605	0.00099807620810887
3857	3857	0.895	0.386805650472641	0.20361213	0.05694594669342041	0.0009980757100310602
3858	3858	0.89	0.386779408454895	0.20361213	0.056947748661041256	0.0009980752119537473
3859	3859	0.895	0.3867530527114868	0.20361213	0.056946844100952146	0.0009980747138769314
3860	3860	0.89	0.3867213201522827	0.20361213	0.056948609352111816	0.000998074215800613
3861	3861	0.895	0.3866929006576538	0.20361213	0.05694987297058105	0.0009980737177247912
3862	3862	0.895	0.38666795325279235	0.20361213	0.056951956272125244	0.0009980732196494667
3863	3863	0.895	0.3866415076255798	0.20361213	0.056953614234924316	0.0009980727215746395
3864	3864	0.895	0.38661242961883546	0.20361213	0.056954219341278076	0.0009980722235003092
3865	3865	0.895	0.3865901067256928	0.20361213	0.05695517206192017	0.0009980717254264762
3866	3866	0.895	0.38656362986564635	0.20361213	0.05695510005950928	0.0009980712273531401
3867	3867	0.89	0.3865333836078644	0.20361213	0.056956623077392576	0.0009980707292803013
3868	3868	0.895	0.3865022540092468	0.20361213	0.05695604085922241	0.0009980702312079595
3869	3869	0.895	0.3864733474254608	0.20361213	0.056956131935119635	0.0009980697331361146
3870	3870	0.895	0.38645321011543277	0.20361213	0.056955604553222655	0.0009980692350647674
3871	3871	0.895	0.38641743564605713	0.20361213	0.056955145835876464	0.0009980687369939168
3872	3872	0.895	0.3863918750286102	0.20361213	0.056954768180847166	0.0009980682389235634
3873	3873	0.895	0.38636884951591494	0.20361213	0.0569543924331665	0.0009980677408537074
3874	3874	0.89	0.38634483933448793	0.20361213	0.05695487976074219	0.0009980672427843482
3875	3875	0.895	0.3863209409713745	0.20361213	0.056953184127807616	0.000998066744715486
3876	3876	0.89	0.3862798993587494	0.20361213	0.05695329952239991	0.0009980662466471213
3877	3877	0.895	0.38621949529647825	0.20361213	0.05695169544219971	0.0009980657485792535
3878	3878	0.89	0.3861535370349884	0.20361213	0.0569538950920105	0.0009980652505118827
3879	3879	0.895	0.3860831081867218	0.20361213	0.05695302486419678	0.0009980647524450092
3880	3880	0.89	0.38601050710678103	0.20361213	0.056951442718505864	0.0009980642543786326
3881	3881	0.89	0.3859366095066071	0.20361213	0.0569497561454773	0.0009980637563127533
3882	3882	0.895	0.3858607139587402	0.20361213	0.05694774055480957	0.0009980632582473712
3883	3883	0.89	0.38578566002845766	0.20361213	0.056948354721069336	0.0009980627601824858
3884	3884	0.895	0.3857073833942413	0.20361213	0.05694762372970581	0.0009980622621180977
3885	3885	0.89	0.3856304540634155	0.20361213	0.05694719696044922	0.0009980617640542066
3886	3886	0.895	0.3855540177822113	0.20361213	0.05694732284545899	0.0009980612659908129
3887	3887	0.895	0.38547737765312196	0.20361213	0.056949241638183594	0.000998060767927916
3888	3888	0.89	0.3854049096107483	0.20361213	0.05695047473907471	0.0009980602698655163
3889	3889	0.895	0.38536475896835326	0.20361213	0.05694835186004639	0.0009980597718036138
3890	3890	0.89	0.3853219237327576	0.20361213	0.056946465015411375	0.0009980592737422083
3891	3891	0.89	0.38527941036224367	0.20361213	0.0569443039894104	0.0009980587756812998
3892	3892	0.89	0.3852379109859467	0.20361213	0.056943603992462156	0.0009980582776208885
3893	3893	0.89	0.385193874835968	0.20361213	0.05694245338439941	0.0009980577795609743
3894	3894	0.89	0.38515055465698245	0.20361213	0.056940856456756596	0.0009980572815015572
3895	3895	0.89	0.38510959649085996	0.20361213	0.056940816879272466	0.0009980567834426374
3896	3896	0.895	0.3850743706226349	0.20361213	0.056940221309661865	0.0009980562853842143
3897	3897	0.89	0.3850251216888428	0.20361213	0.05694059324264526	0.0009980557873262882
3898	3898	0.89	0.38498261404037476	0.20361213	0.05693843793869018	0.0009980552892688596
3899	3899	0.895	0.38494255471229555	0.20361213	0.05693619775772095	0.000998054791211928
3900	3900	0.89	0.38490304160118105	0.20361213	0.056935427665710456	0.0009980542931554933
3901	3901	0.895	0.3848603184223175	0.20361213	0.05693246078491211	0.000998053795099556
3902	3902	0.89	0.38480617904663084	0.20361213	0.05693080329895019	0.0009980532970441155
3903	3903	0.89	0.3847549421787262	0.20361213	0.05692739915847778	0.000998052798989172
3904	3904	0.89	0.38469784092903136	0.20361213	0.056925193786621094	0.0009980523009347258
3905	3905	0.89	0.38464510917663575	0.20361213	0.05692339420318604	0.0009980518028807769
3906	3906	0.895	0.38459062910079955	0.20361213	0.056919160842895514	0.0009980513048273246
3907	3907	0.89	0.3845300359725952	0.20361213	0.05691620540618896	0.0009980508067743696
3908	3908	0.895	0.3844761197566986	0.20361213	0.05691119480133057	0.0009980503087219119
3909	3909	0.895	0.38441905021667483	0.20361213	0.05690762042999268	0.0009980498106699509
3910	3910	0.895	0.3843613324165344	0.20361213	0.05690599060058594	0.000998049312618487
3911	3911	0.895	0.3843012492656708	0.20361213	0.056904349803924566	0.0009980488145675207
3912	3912	0.895	0.38422470331192016	0.20361213	0.0569015645980835	0.000998048316517051
3913	3913	0.895	0.3841412167549133	0.20361213	0.05689818668365478	0.0009980478184670784
3914	3914	0.895	0.3840435380935669	0.20361213	0.0568960542678833	0.000998047320417603
3915	3915	0.895	0.3839415500164032	0.20361213	0.05689327812194824	0.0009980468223686246
3916	3916	0.895	0.3838303074836731	0.20361213	0.05689054584503174	0.0009980463243201433
3917	3917	0.895	0.38371400952339174	0.20361213	0.05688836097717285	0.0009980458262721591
3918	3918	0.895	0.3835884730815887	0.20361213	0.05688566970825196	0.000998045328224672
3919	3919	0.895	0.3834665236473084	0.20361213	0.056883495807647705	0.0009980448301776818
3920	3920	0.895	0.3833403098583221	0.20361213	0.05687997817993164	0.000998044332131189
3921	3921	0.895	0.38322815346717837	0.20361213	0.05687648105621338	0.0009980438340851932
3922	3922	0.895	0.38311708879470824	0.20361213	0.056872496128082276	0.0009980433360396942
3923	3923	0.895	0.38300312399864195	0.20361213	0.05686990261077881	0.0009980428379946923
3924	3924	0.895	0.38289168190956113	0.20361213	0.056866762161254886	0.0009980423399501878
3925	3925	0.895	0.38278860998153685	0.20361213	0.056863379001617434	0.00099804184190618
3926	3926	0.895	0.38267855191230776	0.20361213	0.056859387397766116	0.0009980413438626695
3927	3927	0.895	0.38257596182823184	0.20361213	0.05685490655899048	0.0009980408458196562
3928	3928	0.895	0.38248028445243837	0.20361213	0.056851914405822754	0.0009980403477771395
3929	3929	0.9	0.3823866386413574	0.20361213	0.056848420619964604	0.0009980398497351202
3930	3930	0.895	0.38229291725158693	0.20361213	0.05684511947631836	0.0009980393516935981
3931	3931	0.895	0.38220346498489377	0.20361213	0.05684108066558838	0.0009980388536525728
3932	3932	0.895	0.38211455941200256	0.20361213	0.05683767795562744	0.0009980383556120445
3933	3933	0.9	0.3820210874080658	0.20361213	0.056833851337432864	0.0009980378575720134
3934	3934	0.9	0.3819312450885773	0.20361213	0.056830078125	0.0009980373595324793
3935	3935	0.895	0.38184244680404666	0.20361213	0.05682666349411011	0.0009980368614934424
3936	3936	0.9	0.38175506138801574	0.20361213	0.05682203912734985	0.0009980363634549026
3937	3937	0.895	0.38166808867454527	0.20361213	0.0568193473815918	0.0009980358654168597
3938	3938	0.9	0.3815864531993866	0.20361213	0.05681507873535156	0.0009980353673793138
3939	3939	0.895	0.38149823784828185	0.20361213	0.05681358814239502	0.000998034869342265
3940	3940	0.9	0.38141321372985837	0.20361213	0.05681204032897949	0.0009980343713057135
3941	3941	0.9	0.3813357381820679	0.20361213	0.056811216354370114	0.0009980338732696588
3942	3942	0.895	0.3812603833675384	0.20361213	0.05681123161315918	0.0009980333752341011
3943	3943	0.9	0.38117968893051146	0.20361213	0.05680817222595215	0.0009980328771990409
3944	3944	0.895	0.38107785272598266	0.20361213	0.05680730628967286	0.0009980323791644772
3945	3945	0.895	0.38094313216209413	0.20361213	0.056807083606719974	0.0009980318811304107
3946	3946	0.9	0.3807832419872284	0.20361213	0.05680603981018067	0.0009980313830968417
3947	3947	0.895	0.3806335606575012	0.20361213	0.056805161476135256	0.0009980308850637692
3948	3948	0.9	0.38047875690460203	0.20361213	0.05680228996276856	0.0009980303870311938
3949	3949	0.895	0.38032569479942324	0.20361213	0.05680315685272217	0.0009980298889991157
3950	3950	0.89	0.38017920970916746	0.20361213	0.05680052757263184	0.0009980293909675347
3951	3951	0.89	0.380074560880661	0.20361213	0.056797355651855466	0.0009980288929364505
3952	3952	0.89	0.3799965670108795	0.20361213	0.05679356956481933	0.0009980283949058636
3953	3953	0.89	0.37993950629234313	0.20361213	0.05678937816619873	0.0009980278968757736
3954	3954	0.895	0.37987946963310243	0.20361213	0.05678620433807373	0.0009980273988461805
3955	3955	0.895	0.37981321072578433	0.20361213	0.05677984809875489	0.0009980269008170847
3956	3956	0.895	0.37974214720726013	0.20361213	0.056772799968719485	0.0009980264027884857
3957	3957	0.895	0.3796704421043396	0.20361213	0.05676621294021607	0.0009980259047603838
3958	3958	0.895	0.3795959663391113	0.20361213	0.056759209632873536	0.000998025406732779
3959	3959	0.895	0.3795202884674072	0.20361213	0.05675136184692383	0.0009980249087056716
3960	3960	0.895	0.3794432861804962	0.20361213	0.0567412657737732	0.0009980244106790608
3961	3961	0.895	0.37937491059303285	0.20361213	0.05673207759857178	0.0009980239126529471
3962	3962	0.895	0.37931203746795655	0.20361213	0.056724070549011234	0.0009980234146273307
3963	3963	0.895	0.3792421808242798	0.20361213	0.05671638154983521	0.000998022916602211
3964	3964	0.895	0.379182612657547	0.20361213	0.05670852041244507	0.0009980224185775885
3965	3965	0.895	0.37911086344718936	0.20361213	0.056700667381286624	0.000998021920553463
3966	3966	0.895	0.3790520598888397	0.20361213	0.056694196701049804	0.0009980214225298347
3967	3967	0.895	0.3789941563606262	0.20361213	0.05668835783004761	0.000998020924506703
3968	3968	0.895	0.37893268394470214	0.20361213	0.05668106603622437	0.000998020426484069
3969	3969	0.895	0.3788758611679077	0.20361213	0.056674013137817385	0.0009980199284619316
3970	3970	0.895	0.37882526898384095	0.20361213	0.056668273448944095	0.0009980194304402912
3971	3971	0.895	0.37877356314659116	0.20361213	0.056664370536804204	0.000998018932419148
3972	3972	0.895	0.3787212953567505	0.20361213	0.056662260055541994	0.0009980184343985018
3973	3973	0.895	0.3786806242465973	0.20361213	0.05665940809249878	0.0009980179363783526
3974	3974	0.895	0.37863584351539614	0.20361213	0.05665646982192993	0.0009980174383587006
3975	3975	0.895	0.3785964591503143	0.20361213	0.056655530452728274	0.0009980169403395454
3976	3976	0.895	0.3785572547912598	0.20361213	0.05665551614761353	0.0009980164423208872
3977	3977	0.895	0.3785152232646942	0.20361213	0.056656548976898195	0.0009980159443027262
3978	3978	0.895	0.37847321009635926	0.20361213	0.05665566301345826	0.0009980154462850622
3979	3979	0.895	0.3784324960708618	0.20361213	0.05665431785583497	0.0009980149482678952
3980	3980	0.895	0.37838908267021176	0.20361213	0.05665325355529785	0.0009980144502512252
3981	3981	0.9	0.37833932328224185	0.20361213	0.05665147590637207	0.0009980139522350524
3982	3982	0.895	0.37829614520072935	0.20361213	0.05665055751800537	0.0009980134542193764
3983	3983	0.895	0.37825092148780826	0.20361213	0.05664783191680908	0.0009980129562041974
3984	3984	0.895	0.37820993447303775	0.20361213	0.056645826339721685	0.0009980124581895158
3985	3985	0.895	0.3781563799381256	0.20361213	0.05664377021789551	0.0009980119601753308
3986	3986	0.895	0.37811829590797424	0.20361213	0.056643654346466066	0.0009980114621616428
3987	3987	0.895	0.3780785732269287	0.20361213	0.056644909858703615	0.0009980109641484522
3988	3988	0.9	0.3780314893722534	0.20361213	0.056645807743072506	0.0009980104661357584
3989	3989	0.895	0.3779911849498749	0.20361213	0.056648031234741214	0.0009980099681235616
3990	3990	0.895	0.37794565868377683	0.20361213	0.05664831113815308	0.000998009470111862
3991	3991	0.895	0.37790487670898437	0.20361213	0.056650504112243656	0.0009980089721006592
3992	3992	0.895	0.37786696600914005	0.20361213	0.05665243911743165	0.0009980084740899534
3993	3993	0.895	0.37782801055908205	0.20361213	0.0566528525352478	0.0009980079760797448
3994	3994	0.895	0.37778671050071716	0.20361213	0.05665312671661377	0.0009980074780700332
3995	3995	0.895	0.3777540009021759	0.20361213	0.05665159034729004	0.0009980069800608186
3996	3996	0.895	0.37770665764808653	0.20361213	0.05665258646011352	0.0009980064820521008
3997	3997	0.895	0.3776528580188751	0.20361213	0.05665368270874024	0.0009980059840438804
3998	3998	0.895	0.37761145234107973	0.20361213	0.05665334463119507	0.0009980054860361568
3999	3999	0.895	0.37757156467437747	0.20361213	0.05665270662307739	0.0009980049880289302
4000	4000	0.9	0.377526792049408	0.20361213	0.05665084934234619	0.0009980044900222008
4001	4001	0.895	0.3774795467853546	0.20361213	0.056651079177856445	0.000998003992015968
4002	4002	0.9	0.37743616437911987	0.20361213	0.056648019313812255	0.0009980034940102326
4003	4003	0.895	0.37738899087905886	0.20361213	0.05664566850662232	0.0009980029960049942
4004	4004	0.895	0.37734173130989074	0.20361213	0.056644095897674565	0.0009980024980002526
4005	4005	0.9	0.377302921295166	0.20361213	0.056644118309021	0.000998001999996008
4006	4006	0.895	0.3772621495723724	0.20361213	0.056645814895629885	0.0009980015019922606
4007	4007	0.9	0.3772155930995941	0.20361213	0.05664396190643311	0.00099800100398901
4008	4008	0.895	0.37716605043411255	0.20361213	0.05664308643341064	0.0009980005059862566
4009	4009	0.895	0.3771185383796692	0.20361213	0.056641708374023436	0.0009980000079840002
4010	4010	0.9	0.37708379864692687	0.20361213	0.05664091348648071	0.0009979995099822407
4011	4011	0.9	0.3770331153869629	0.20361213	0.05664014911651612	0.0009979990119809781
